comparison,input,target,dataset,split,sequence_name,sensor,valid_frames,mse,rmse,mae,l2,corr,cosine,mag_mae,axis_mae_x,axis_mae_y,axis_mae_z,energy_a,energy_b,root_abs_mean_aM_rel,leakage_raw_corr,leakage_rel_corr
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,pelvis,247,0.08361286669969559,0.2891588807106018,0.20357640087604523,0.4027329683303833,0.1045965775847435,0.06498119235038757,0.21960368752479553,0.22783564031124115,0.16587840020656586,0.21701519191265106,0.31505149602890015,0.24549183249473572,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,overall,247,1.2586181163787842,1.1218814849853516,0.4530526399612427,0.9094112515449524,0.5058842301368713,0.2487543374300003,0.5518747568130493,0.5322372913360596,0.32586827874183655,0.5010523200035095,0.7257847785949707,1.0748326778411865,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,left_forearm,247,5.117378234863281,2.262162208557129,0.9873636364936829,1.9536932706832886,0.44010207056999207,0.5465089678764343,1.3081623315811157,1.0552124977111816,0.8254692554473877,1.081409215927124,1.481816291809082,2.5821287631988525,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,right_forearm,247,1.4598302841186523,1.2082343101501465,0.713485598564148,1.4291234016418457,0.7132545709609985,0.5852653980255127,0.7929783463478088,0.8709148168563843,0.5244768261909485,0.745064914226532,1.6289035081863403,2.2460744380950928,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,left_lower_leg,247,0.3223748505115509,0.567780613899231,0.33206629753112793,0.6848582625389099,0.04969334602355957,0.08305743336677551,0.4266447424888611,0.3784087896347046,0.1851518154144287,0.4326381981372833,0.4496060013771057,0.46007755398750305,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,right_lower_leg,247,0.23002301156520844,0.47960713505744934,0.3039752244949341,0.6240615248680115,0.08484431356191635,0.0796239823102951,0.3210444152355194,0.41744065284729004,0.1507493555545807,0.34373560547828674,0.37001508474349976,0.5031952857971191,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,head,247,0.4221021831035614,0.6496939063072205,0.38142508268356323,0.7647316455841064,0.10594547539949417,0.19807016849517822,0.4624190330505371,0.4714468717575073,0.2693624794483185,0.40346580743789673,0.4243675470352173,0.6575208306312561,0.0,0.5053246021270752,0.5058842301368713
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::original,pelvis,247,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053246021270752,0.5058842301368713
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,overall,247,0.109498530626297,0.33090561628341675,0.16146135330200195,0.3278832733631134,0.9680324792861938,0.7433905601501465,0.16622260212898254,0.16652534902095795,0.16126100718975067,0.15659770369529724,1.1106332540512085,1.0909013748168945,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_forearm,247,0.10950644314289093,0.3309175670146942,0.16147412359714508,0.3279143273830414,0.991775631904602,0.9354583621025085,0.1511167585849762,0.1665250062942505,0.16130207479000092,0.15659527480602264,2.6006622314453125,2.601707696914673,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_forearm,247,0.10949523746967316,0.330900639295578,0.16145965456962585,0.3278767168521881,0.9818339943885803,0.9589850902557373,0.1526329219341278,0.16652347147464752,0.16126114130020142,0.15659430623054504,2.3057117462158203,2.2902190685272217,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_lower_leg,247,0.10950008034706116,0.3309079706668854,0.1614614725112915,0.32788023352622986,0.6685047149658203,0.5150405764579773,0.16545259952545166,0.1665230393409729,0.16126352548599243,0.15659786760807037,0.3101857304573059,0.3660022020339966,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_lower_leg,247,0.10949791222810745,0.33090469241142273,0.16145837306976318,0.3278779685497284,0.5729285478591919,0.6184954047203064,0.15197312831878662,0.16652750968933105,0.1612483263015747,0.15659929811954498,0.41345882415771484,0.37901678681373596,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,head,247,0.10948963463306427,0.3308921754360199,0.161447212100029,0.3278709948062897,0.8325070738792419,0.7764009833335876,0.16033205389976501,0.1665252149105072,0.16121748089790344,0.15659891068935394,0.523152232170105,0.578204333782196,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,pelvis,247,0.1095019206404686,0.33091074228286743,0.1614672839641571,0.3278792202472687,0.8305634260177612,0.6559630632400513,0.21582812070846558,0.16652782261371613,0.1612735092639923,0.1566004902124405,0.5106286406517029,0.33025839924812317,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,overall,247,1.1294320821762085,1.0627474784851074,0.3935035765171051,0.7895075082778931,0.5583875179290771,0.36611518263816833,0.5848353505134583,0.46535274386405945,0.3154605031013489,0.39969754219055176,0.564333975315094,1.0909013748168945,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_forearm,247,4.8672614097595215,2.2061870098114014,0.9108931422233582,1.8349177837371826,0.4675823152065277,0.6637507081031799,1.371018648147583,0.9643484354019165,0.7713020443916321,0.9970290660858154,1.3656575679779053,2.601707696914673,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_forearm,247,1.2056933641433716,1.0980406999588013,0.6419054865837097,1.2695542573928833,0.7654426097869873,0.6995121240615845,0.8373409509658813,0.7957111597061157,0.5509974956512451,0.5790079832077026,1.5802161693572998,2.2902190685272217,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_lower_leg,247,0.1985948234796524,0.44563978910446167,0.17490755021572113,0.3699353039264679,0.05265890434384346,0.13809630274772644,0.2988896369934082,0.19621875882148743,0.08325156569480896,0.245252326130867,0.08233907073736191,0.3660022020339966,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_lower_leg,247,0.10253531485795975,0.32021135091781616,0.1903485804796219,0.38755130767822266,0.0904444232583046,0.05628715828061104,0.3143470883369446,0.29759085178375244,0.10248856991529465,0.17096635699272156,0.07959875464439392,0.37901678681373596,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,head,247,0.31714773178100586,0.5631586909294128,0.27647069096565247,0.5536789298057556,0.17711728811264038,0.33286675810813904,0.44363293051719666,0.34080857038497925,0.21300777792930603,0.2755957543849945,0.1620519757270813,0.578204333782196,0.0,0.5377379059791565,0.5448381304740906
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,pelvis,247,0.08535940945148468,0.29216331243515015,0.16649600863456726,0.32140734791755676,0.24273793399333954,0.30617812275886536,0.24378249049186707,0.19743892550468445,0.1717153936624527,0.13033370673656464,0.11614055931568146,0.33025839924812317,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,overall,247,1.2367510795593262,1.1120930910110474,0.4167858958244324,0.8336231112480164,0.5448381304740906,0.384358674287796,0.6285777688026428,0.5006743669509888,0.3272295594215393,0.42245379090309143,0.5643638372421265,1.139785885810852,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_forearm,247,5.1400017738342285,2.2671573162078857,0.942365288734436,1.9006372690200806,0.450711727142334,0.6365571618080139,1.4130486249923706,1.0081955194473267,0.7826855182647705,1.0362149477005005,1.351243495941162,2.6345081329345703,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_forearm,247,1.3375359773635864,1.1565189361572266,0.6975311040878296,1.3732259273529053,0.7556020617485046,0.690532922744751,0.9208866357803345,0.8488322496414185,0.6023256778717041,0.6414353847503662,1.6058075428009033,2.3948352336883545,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,left_lower_leg,247,0.3271447718143463,0.5719656944274902,0.26456236839294434,0.5373480319976807,0.1724357008934021,0.27791401743888855,0.45262712240219116,0.31646111607551575,0.16964957118034363,0.3075765073299408,0.11580629646778107,0.5518419146537781,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,right_lower_leg,247,0.23311282694339752,0.4828175902366638,0.2651536166667938,0.5388489961624146,0.2666359841823578,0.30048590898513794,0.4600820541381836,0.39491432905197144,0.1625305414199829,0.2380160093307495,0.11549004912376404,0.5604810118675232,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,head,247,0.38271138072013855,0.6186367273330688,0.33110296726226807,0.6516782641410828,0.2557140290737152,0.4006621837615967,0.5248222351074219,0.43564286828041077,0.24618607759475708,0.31147998571395874,0.19783560931682587,0.697048544883728,0.0,0.5377379059791565,0.5448381304740906
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_19_poses::offset_aug_overlay,pelvis,247,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377379059791565,0.5448381304740906
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,overall,453,0.5338000059127808,0.7306162118911743,0.5439051389694214,1.1029318571090698,0.685438871383667,0.25778812170028687,0.814575731754303,0.6161776781082153,0.37096649408340454,0.6445712447166443,1.3339446783065796,0.6031523942947388,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_forearm,453,0.5540103316307068,0.7443187236785889,0.5428400039672852,1.1107248067855835,0.8504112958908081,0.4495301842689514,0.6816702485084534,0.6371244192123413,0.36123207211494446,0.6301636695861816,1.7511950731277466,1.1912894248962402,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_forearm,453,0.5548674464225769,0.74489426612854,0.5573858618736267,1.1218688488006592,0.8114156723022461,0.45912837982177734,0.6833884716033936,0.6113641858100891,0.3874281346797943,0.6733652949333191,1.6998848915100098,1.1725938320159912,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_lower_leg,453,0.5280396342277527,0.72666335105896,0.5406656265258789,1.0994890928268433,0.12962624430656433,0.10278010368347168,0.8752182722091675,0.6156816482543945,0.3445114493370056,0.6618037819862366,1.0882525444030762,0.2529979944229126,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_lower_leg,453,0.5016782879829407,0.708292543888092,0.5387965440750122,1.0846880674362183,0.332157701253891,0.10796550661325455,0.8609711527824402,0.6026766300201416,0.3696354329586029,0.6440775990486145,1.0972731113433838,0.3132215142250061,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,head,453,0.5171504020690918,0.7191317081451416,0.5441381931304932,1.099358320236206,0.4841850697994232,0.24710354208946228,0.8034904599189758,0.6158301830291748,0.38092297315597534,0.6356614232063293,1.2022572755813599,0.5036418437957764,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,pelvis,453,0.5470540523529053,0.7396309971809387,0.539604663848877,1.1014610528945923,0.5467767119407654,0.18022112548351288,0.9827151894569397,0.614389181137085,0.38206902146339417,0.6223555207252502,1.164805293083191,0.18517009913921356,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,overall,453,0.32903653383255005,0.5736170411109924,0.27172887325286865,0.5579423308372498,0.6405196189880371,0.17006415128707886,0.3257136344909668,0.3178735077381134,0.18501728773117065,0.3122958838939667,0.5219164490699768,0.6031523942947388,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_forearm,453,0.8300874829292297,0.9110913872718811,0.4164830148220062,0.8291707634925842,0.6648085713386536,0.37343668937683105,0.43438106775283813,0.43449825048446655,0.35282403230667114,0.46212664246559143,0.9755964875221252,1.1912894248962402,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_forearm,453,0.3621673285961151,0.6018034219741821,0.33652931451797485,0.6829738616943359,0.8322010040283203,0.47187530994415283,0.3698881268501282,0.35945165157318115,0.2854556441307068,0.36468061804771423,1.0056143999099731,1.1725938320159912,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_lower_leg,453,0.13412418961524963,0.36622968316078186,0.19454456865787506,0.40967679023742676,0.0016120895743370056,0.008065314032137394,0.2353702187538147,0.24136069416999817,0.09218838065862656,0.25008463859558105,0.28726160526275635,0.2529979944229126,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_lower_leg,453,0.2237093448638916,0.47297921776771545,0.21561631560325623,0.4584316313266754,0.015575742349028587,-0.0035400495398789644,0.28509852290153503,0.28790128231048584,0.0782240629196167,0.2807236611843109,0.27773141860961914,0.3132215142250061,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,head,453,0.3073732256889343,0.5544124841690063,0.2799382209777832,0.5889124870300293,0.08126812428236008,0.10590777546167374,0.37338775396347046,0.37679457664489746,0.1539248526096344,0.30909520387649536,0.2927016019821167,0.5036418437957764,0.0,0.5950656533241272,0.5765869617462158
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,pelvis,453,0.11675754934549332,0.3416980504989624,0.1872619241476059,0.3784884810447693,0.02234470658004284,0.06463984400033951,0.2561560869216919,0.20723441243171692,0.14748680591583252,0.20706453919410706,0.2925931513309479,0.18517009913921356,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,overall,453,0.439820259809494,0.6631894707679749,0.29860395193099976,0.6100165247917175,0.5765869617462158,0.16182340681552887,0.3564472794532776,0.3449939787387848,0.20719939470291138,0.3436184227466583,0.5630311965942383,0.6218176484107971,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_forearm,453,1.0219563245773315,1.0109184980392456,0.46979811787605286,0.9408624172210693,0.6269128918647766,0.3548157811164856,0.5117425918579102,0.48615971207618713,0.38025474548339844,0.5429797768592834,1.0600289106369019,1.2429057359695435,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_forearm,453,0.5137587189674377,0.7167696356773376,0.39931705594062805,0.8079410791397095,0.7779526710510254,0.4150298535823822,0.44238990545272827,0.4269554615020752,0.33159777522087097,0.4393978714942932,1.0753052234649658,1.2128609418869019,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,left_lower_leg,453,0.26819664239883423,0.5178770422935486,0.2828240692615509,0.585853636264801,0.01245823036879301,0.06065566465258598,0.35731858015060425,0.3402952551841736,0.16282755136489868,0.34534937143325806,0.43794864416122437,0.33145812153816223,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,right_lower_leg,453,0.341319739818573,0.5842257738113403,0.28811749815940857,0.6030586957931519,0.016842737793922424,0.029834922403097153,0.3743303716182709,0.3588193655014038,0.1402081996202469,0.3653249144554138,0.40434348583221436,0.3796839118003845,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,head,453,0.49369025230407715,0.7026309370994568,0.35156694054603577,0.7223830819129944,0.06962186843156815,0.11060424149036407,0.4529021382331848,0.45773395895957947,0.22830821573734283,0.36865872144699097,0.40056127309799194,0.5639968514442444,0.0,0.5950656533241272,0.5765869617462158
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::original,pelvis,453,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950656533241272,0.5765869617462158
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,overall,453,0.0795617625117302,0.2820669412612915,0.1049155592918396,0.21432048082351685,0.9054256677627563,0.7173886895179749,0.11367665231227875,0.08932355046272278,0.09862277656793594,0.12680035829544067,0.531950831413269,0.539391815662384,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_forearm,453,0.07956162840127945,0.2820667028427124,0.1049099788069725,0.2143174409866333,0.9652284979820251,0.9011492133140564,0.10153047740459442,0.08931828290224075,0.0986088439822197,0.12680281698703766,1.010377287864685,1.0468406677246094,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,right_forearm,453,0.07956326752901077,0.2820696234703064,0.10491982847452164,0.21432791650295258,0.9467409253120422,0.9052583575248718,0.10104950517416,0.08932407200336456,0.0986335352063179,0.12680186331272125,0.9305806756019592,0.966667115688324,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_lower_leg,453,0.07956232875585556,0.2820679545402527,0.10491768270730972,0.2143213152885437,0.4928075075149536,0.5922148823738098,0.10500187426805496,0.08932774513959885,0.09862428903579712,0.126800999045372,0.2302301675081253,0.2469513714313507,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,right_lower_leg,453,0.07956256717443466,0.2820683717727661,0.10491573065519333,0.21432046592235565,0.8272622227668762,0.6430871486663818,0.10931956768035889,0.08932247757911682,0.09862571209669113,0.12679901719093323,0.31934937834739685,0.34029680490493774,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,head,453,0.07955730706453323,0.28205904364585876,0.10490740090608597,0.21430321037769318,0.8291460275650024,0.7915422916412354,0.11524069309234619,0.08932236582040787,0.0986015573143959,0.12679827213287354,0.4073501527309418,0.4689423143863678,0.0,0.539286732673645,0.5445296168327332
raw absolute,aM,FK absolute zero-trans,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,pelvis,453,0.07956346124410629,0.28206995129585266,0.10492273420095444,0.21433261036872864,0.8768028616905212,0.47108012437820435,0.14991773664951324,0.08932635933160782,0.09864270687103271,0.12679915130138397,0.29381704330444336,0.16665226221084595,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,overall,453,0.28132164478302,0.5303976535797119,0.20120052993297577,0.40814733505249023,0.5936684012413025,0.3052331209182739,0.2940310537815094,0.2162891924381256,0.15280775725841522,0.23450468480587006,0.2794128656387329,0.539391815662384,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_forearm,453,0.7260943651199341,0.8521116971969604,0.3320298492908478,0.6658470630645752,0.6138801574707031,0.5763294696807861,0.4194537103176117,0.31706252694129944,0.29110828042030334,0.38791877031326294,0.6903055906295776,1.0468406677246094,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,right_forearm,453,0.2856394052505493,0.5344524383544922,0.2759368121623993,0.5501624345779419,0.793420135974884,0.5827544331550598,0.34570831060409546,0.2831398546695709,0.2864838242530823,0.25818681716918945,0.7067825198173523,0.966667115688324,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_lower_leg,453,0.09694010764360428,0.31135207414627075,0.11858216673135757,0.24940001964569092,0.0464579202234745,0.10352637618780136,0.20735101401805878,0.1463032364845276,0.051499202847480774,0.15794408321380615,0.045081812888383865,0.2469513714313507,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,right_lower_leg,453,0.2552053928375244,0.5051785707473755,0.16315822303295135,0.3470323979854584,-0.007673539221286774,0.07616252452135086,0.2917688488960266,0.1929665207862854,0.0575137697160244,0.23899435997009277,0.05692944675683975,0.34029680490493774,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,head,453,0.25100821256637573,0.5010071992874146,0.22639475762844086,0.4593360424041748,0.11941581964492798,0.2764887809753418,0.37061363458633423,0.2846124470233917,0.15046502649784088,0.24410679936408997,0.11035779118537903,0.4689423143863678,0.0,0.539286732673645,0.5445296168327332
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,pelvis,453,0.07304243743419647,0.2702636420726776,0.09110137075185776,0.17710603773593903,0.03164234757423401,0.2161371260881424,0.12929052114486694,0.07365050166845322,0.07977639138698578,0.11987722665071487,0.06702007353305817,0.16665226221084595,0.0,0.539286732673645,0.5445296168327332
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,overall,453,0.3783344626426697,0.6150889992713928,0.21052286028862,0.42536473274230957,0.5445296168327332,0.31812402606010437,0.3111277222633362,0.22217418253421783,0.16244786977767944,0.2469465285539627,0.2819534242153168,0.5623764991760254,0.0,0.539286732673645,0.5445296168327332
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_forearm,453,0.8857944011688232,0.9411665201187134,0.3557125926017761,0.7128295302391052,0.5914831757545471,0.576398491859436,0.4552815556526184,0.3410075008869171,0.3034431040287018,0.4226871132850647,0.7119114398956299,1.1052078008651733,0.0,0.539286732673645,0.5445296168327332
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,right_forearm,453,0.42991721630096436,0.6556807160377502,0.302369624376297,0.5997642278671265,0.7279881834983826,0.5933226943016052,0.3887462913990021,0.2937394380569458,0.3185807466506958,0.294788658618927,0.7095783948898315,1.0105671882629395,0.0,0.539286732673645,0.5445296168327332
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,BMLmovi/Subject_77_F_MoSh/Subject_77_F_1_poses::offset_aug_overlay,left_lower_leg,453,0.21168586611747742,0.46009331941604614,0.16038081049919128,0.3219742476940155,0.0718943178653717,0.26160210371017456,0.26624688506126404,0.169666588306427,0.10059589892625809,0.21087995171546936,0.07401327043771744,0.3314879238605499,0.0,0.539286732673645,0.5445296168327332
