group,mahalanobis,max_abs_z,ref,sequence_index_in_group
ALL/all,24.166479507293047,,TotalCapture_train,347
AMASS/train,24.152428861452716,,TotalCapture_train,651
AMASS/all,24.152428861452716,,TotalCapture_train,651
ALL/all,24.152428861452716,,TotalCapture_train,651
AMASS/train,24.150623834962577,,TotalCapture_train,929
AMASS/all,24.150623834962577,,TotalCapture_train,929
ALL/all,24.150623834962577,,TotalCapture_train,929
AMASS/train,24.136286935829116,,TotalCapture_train,617
AMASS/all,24.136286935829116,,TotalCapture_train,617
ALL/all,24.136286935829116,,TotalCapture_train,617
AMASS/train,24.11398881624569,,TotalCapture_train,979
AMASS/all,24.11398881624569,,TotalCapture_train,979
ALL/all,24.11398881624569,,TotalCapture_train,979
AMASS/train,24.056055005320477,,TotalCapture_train,149
AMASS/all,24.056055005320477,,TotalCapture_train,149
ALL/all,24.056055005320477,,TotalCapture_train,149
AMASS/train,24.05459125649236,,TotalCapture_train,189
AMASS/all,24.05459125649236,,TotalCapture_train,189
ALL/all,24.05459125649236,,TotalCapture_train,189
AMASS/train,24.032100772732647,,TotalCapture_train,1229
AMASS/all,24.032100772732647,,TotalCapture_train,1229
ALL/all,24.032100772732647,,TotalCapture_train,1229
AMASS/train,24.015283014346494,,TotalCapture_train,537
AMASS/all,24.015283014346494,,TotalCapture_train,537
ALL/all,24.015283014346494,,TotalCapture_train,537
AMASS/train,24.013970805402003,,TotalCapture_train,1071
AMASS/all,24.013970805402003,,TotalCapture_train,1071
ALL/all,24.013970805402003,,TotalCapture_train,1071
AMASS/train,24.005293629692822,,TotalCapture_train,1169
AMASS/all,24.005293629692822,,TotalCapture_train,1169
ALL/all,24.005293629692822,,TotalCapture_train,1169
AMASS/train,23.999181794960947,,TotalCapture_train,1069
AMASS/all,23.999181794960947,,TotalCapture_train,1069
ALL/all,23.999181794960947,,TotalCapture_train,1069
AMASS/train,23.978992911867035,,TotalCapture_train,101
AMASS/all,23.978992911867035,,TotalCapture_train,101
ALL/all,23.978992911867035,,TotalCapture_train,101
AMASS/train,23.978918132792355,,TotalCapture_train,539
AMASS/all,23.978918132792355,,TotalCapture_train,539
ALL/all,23.978918132792355,,TotalCapture_train,539
AMASS/train,23.971218020452824,,TotalCapture_train,279
AMASS/all,23.971218020452824,,TotalCapture_train,279
ALL/all,23.971218020452824,,TotalCapture_train,279
AMASS/train,23.97121657856752,,TotalCapture_train,43
AMASS/all,23.97121657856752,,TotalCapture_train,43
ALL/all,23.97121657856752,,TotalCapture_train,43
AMASS/train,23.957025563584587,,TotalCapture_train,165
AMASS/all,23.957025563584587,,TotalCapture_train,165
ALL/all,23.957025563584587,,TotalCapture_train,165
AMASS/train,23.911147624716033,,TotalCapture_train,369
AMASS/all,23.911147624716033,,TotalCapture_train,369
ALL/all,23.911147624716033,,TotalCapture_train,369
AMASS/train,23.90669810273663,,TotalCapture_train,1245
AMASS/all,23.90669810273663,,TotalCapture_train,1245
ALL/all,23.90669810273663,,TotalCapture_train,1245
AMASS/train,23.888220546151828,,TotalCapture_train,807
AMASS/all,23.888220546151828,,TotalCapture_train,807
ALL/all,23.888220546151828,,TotalCapture_train,807
AMASS/train,23.86870628515633,,TotalCapture_train,789
AMASS/all,23.86870628515633,,TotalCapture_train,789
ALL/all,23.86870628515633,,TotalCapture_train,789
ALL/all,23.85877519456043,,TotalCapture_train,1333
DIP/train,23.85877519456043,,TotalCapture_train,35
DIP/all,23.85877519456043,,TotalCapture_train,35
AMASS/train,23.812937037921497,,TotalCapture_train,171
AMASS/all,23.812937037921497,,TotalCapture_train,171
ALL/all,23.812937037921497,,TotalCapture_train,171
AMASS/train,23.805413085793443,,TotalCapture_train,67
AMASS/all,23.805413085793443,,TotalCapture_train,67
ALL/all,23.805413085793443,,TotalCapture_train,67
AMASS/train,23.801886224399432,,TotalCapture_train,751
AMASS/all,23.801886224399432,,TotalCapture_train,751
ALL/all,23.801886224399432,,TotalCapture_train,751
AMASS/train,23.80034710877157,,TotalCapture_train,1005
AMASS/all,23.80034710877157,,TotalCapture_train,1005
ALL/all,23.80034710877157,,TotalCapture_train,1005
AMASS/train,23.800130029758797,,TotalCapture_train,249
AMASS/all,23.800130029758797,,TotalCapture_train,249
ALL/all,23.800130029758797,,TotalCapture_train,249
AMASS/train,23.756523941440104,,TotalCapture_train,335
AMASS/all,23.756523941440104,,TotalCapture_train,335
ALL/all,23.756523941440104,,TotalCapture_train,335
AMASS/train,23.74371446324226,,TotalCapture_train,1155
AMASS/all,23.74371446324226,,TotalCapture_train,1155
ALL/all,23.74371446324226,,TotalCapture_train,1155
AMASS/train,23.70082249555054,,TotalCapture_train,1131
AMASS/all,23.70082249555054,,TotalCapture_train,1131
ALL/all,23.70082249555054,,TotalCapture_train,1131
AMASS/train,23.695788762172906,,TotalCapture_train,293
AMASS/all,23.695788762172906,,TotalCapture_train,293
ALL/all,23.695788762172906,,TotalCapture_train,293
AMASS/train,23.681709293381296,,TotalCapture_train,919
AMASS/all,23.681709293381296,,TotalCapture_train,919
ALL/all,23.681709293381296,,TotalCapture_train,919
AMASS/train,23.677904316807645,,TotalCapture_train,207
AMASS/all,23.677904316807645,,TotalCapture_train,207
ALL/all,23.677904316807645,,TotalCapture_train,207
AMASS/train,23.66541546460444,,TotalCapture_train,893
AMASS/all,23.66541546460444,,TotalCapture_train,893
ALL/all,23.66541546460444,,TotalCapture_train,893
AMASS/train,23.656819225007883,,TotalCapture_train,771
AMASS/all,23.656819225007883,,TotalCapture_train,771
ALL/all,23.656819225007883,,TotalCapture_train,771
AMASS/train,23.64189542667077,,TotalCapture_train,831
AMASS/all,23.64189542667077,,TotalCapture_train,831
ALL/all,23.64189542667077,,TotalCapture_train,831
AMASS/train,23.640357431042823,,TotalCapture_train,31
AMASS/all,23.640357431042823,,TotalCapture_train,31
ALL/all,23.640357431042823,,TotalCapture_train,31
AMASS/train,23.622231192200758,,TotalCapture_train,109
AMASS/all,23.622231192200758,,TotalCapture_train,109
ALL/all,23.622231192200758,,TotalCapture_train,109
AMASS/train,23.557062603710445,,TotalCapture_train,1043
AMASS/all,23.557062603710445,,TotalCapture_train,1043
ALL/all,23.557062603710445,,TotalCapture_train,1043
AMASS/train,23.53450484489539,,TotalCapture_train,503
AMASS/all,23.53450484489539,,TotalCapture_train,503
ALL/all,23.53450484489539,,TotalCapture_train,503
AMASS/train,23.528886330626975,,TotalCapture_train,813
AMASS/all,23.528886330626975,,TotalCapture_train,813
ALL/all,23.528886330626975,,TotalCapture_train,813
AMASS/train,23.52143635232015,,TotalCapture_train,1233
AMASS/all,23.52143635232015,,TotalCapture_train,1233
ALL/all,23.52143635232015,,TotalCapture_train,1233
AMASS/train,23.517057359655666,,TotalCapture_train,485
AMASS/all,23.517057359655666,,TotalCapture_train,485
ALL/all,23.517057359655666,,TotalCapture_train,485
AMASS/train,23.51474201001257,,TotalCapture_train,513
AMASS/all,23.51474201001257,,TotalCapture_train,513
ALL/all,23.51474201001257,,TotalCapture_train,513
AMASS/train,23.506186477448423,,TotalCapture_train,903
AMASS/all,23.506186477448423,,TotalCapture_train,903
ALL/all,23.506186477448423,,TotalCapture_train,903
AMASS/train,23.486959203358705,,TotalCapture_train,1175
AMASS/all,23.486959203358705,,TotalCapture_train,1175
ALL/all,23.486959203358705,,TotalCapture_train,1175
AMASS/train,23.44498562628877,,TotalCapture_train,1297
AMASS/all,23.44498562628877,,TotalCapture_train,1297
ALL/all,23.44498562628877,,TotalCapture_train,1297
AMASS/train,23.435175595252446,,TotalCapture_train,587
AMASS/all,23.435175595252446,,TotalCapture_train,587
ALL/all,23.435175595252446,,TotalCapture_train,587
AMASS/train,23.431299017801884,,TotalCapture_train,375
AMASS/all,23.431299017801884,,TotalCapture_train,375
ALL/all,23.431299017801884,,TotalCapture_train,375
AMASS/train,23.412846802380308,,TotalCapture_train,493
AMASS/all,23.412846802380308,,TotalCapture_train,493
ALL/all,23.412846802380308,,TotalCapture_train,493
AMASS/train,23.401084496783955,,TotalCapture_train,487
AMASS/all,23.401084496783955,,TotalCapture_train,487
ALL/all,23.401084496783955,,TotalCapture_train,487
AMASS/train,23.390876801905947,,TotalCapture_train,937
AMASS/all,23.390876801905947,,TotalCapture_train,937
ALL/all,23.390876801905947,,TotalCapture_train,937
AMASS/train,23.381969850001486,,TotalCapture_train,219
AMASS/all,23.381969850001486,,TotalCapture_train,219
ALL/all,23.381969850001486,,TotalCapture_train,219
AMASS/train,23.372859810297715,,TotalCapture_train,709
AMASS/all,23.372859810297715,,TotalCapture_train,709
ALL/all,23.372859810297715,,TotalCapture_train,709
AMASS/train,23.347594223844467,,TotalCapture_train,251
AMASS/all,23.347594223844467,,TotalCapture_train,251
ALL/all,23.347594223844467,,TotalCapture_train,251
AMASS/train,23.317723596325575,,TotalCapture_train,425
AMASS/all,23.317723596325575,,TotalCapture_train,425
ALL/all,23.317723596325575,,TotalCapture_train,425
AMASS/train,23.299051520158727,,TotalCapture_train,439
AMASS/all,23.299051520158727,,TotalCapture_train,439
ALL/all,23.299051520158727,,TotalCapture_train,439
AMASS/train,23.29507563867688,,TotalCapture_train,193
AMASS/all,23.29507563867688,,TotalCapture_train,193
ALL/all,23.29507563867688,,TotalCapture_train,193
AMASS/train,23.254086055952214,,TotalCapture_train,533
AMASS/all,23.254086055952214,,TotalCapture_train,533
ALL/all,23.254086055952214,,TotalCapture_train,533
AMASS/train,23.25396304108762,,TotalCapture_train,275
AMASS/all,23.25396304108762,,TotalCapture_train,275
ALL/all,23.25396304108762,,TotalCapture_train,275
AMASS/train,23.25196214728507,,TotalCapture_train,321
AMASS/all,23.25196214728507,,TotalCapture_train,321
ALL/all,23.25196214728507,,TotalCapture_train,321
AMASS/train,23.251329441290416,,TotalCapture_train,1257
AMASS/all,23.251329441290416,,TotalCapture_train,1257
ALL/all,23.251329441290416,,TotalCapture_train,1257
AMASS/train,23.250614923352877,,TotalCapture_train,581
AMASS/all,23.250614923352877,,TotalCapture_train,581
ALL/all,23.250614923352877,,TotalCapture_train,581
AMASS/train,23.237563430517916,,TotalCapture_train,87
AMASS/all,23.237563430517916,,TotalCapture_train,87
ALL/all,23.237563430517916,,TotalCapture_train,87
AMASS/train,23.23559029631312,,TotalCapture_train,845
AMASS/all,23.23559029631312,,TotalCapture_train,845
ALL/all,23.23559029631312,,TotalCapture_train,845
AMASS/train,23.18660082261326,,TotalCapture_train,951
AMASS/all,23.18660082261326,,TotalCapture_train,951
ALL/all,23.18660082261326,,TotalCapture_train,951
AMASS/train,23.17783812577332,,TotalCapture_train,1023
AMASS/all,23.17783812577332,,TotalCapture_train,1023
ALL/all,23.17783812577332,,TotalCapture_train,1023
AMASS/train,23.167401482244216,,TotalCapture_train,777
AMASS/all,23.167401482244216,,TotalCapture_train,777
ALL/all,23.167401482244216,,TotalCapture_train,777
AMASS/train,23.16378795817448,,TotalCapture_train,367
AMASS/all,23.16378795817448,,TotalCapture_train,367
ALL/all,23.16378795817448,,TotalCapture_train,367
ALL/all,23.145168341572784,,TotalCapture_train,1323
DIP/train,23.145168341572784,,TotalCapture_train,25
DIP/all,23.145168341572784,,TotalCapture_train,25
AMASS/train,23.14088793138284,,TotalCapture_train,21
AMASS/all,23.14088793138284,,TotalCapture_train,21
ALL/all,23.14088793138284,,TotalCapture_train,21
AMASS/train,23.129557665649145,,TotalCapture_train,79
AMASS/all,23.129557665649145,,TotalCapture_train,79
ALL/all,23.129557665649145,,TotalCapture_train,79
AMASS/train,23.08416280107517,,TotalCapture_train,571
AMASS/all,23.08416280107517,,TotalCapture_train,571
ALL/all,23.08416280107517,,TotalCapture_train,571
AMASS/train,23.065962658680185,,TotalCapture_train,997
AMASS/all,23.065962658680185,,TotalCapture_train,997
ALL/all,23.065962658680185,,TotalCapture_train,997
AMASS/train,23.058289593561554,,TotalCapture_train,567
AMASS/all,23.058289593561554,,TotalCapture_train,567
ALL/all,23.058289593561554,,TotalCapture_train,567
AMASS/train,23.04935466304637,,TotalCapture_train,731
AMASS/all,23.04935466304637,,TotalCapture_train,731
ALL/all,23.04935466304637,,TotalCapture_train,731
AMASS/train,22.995419148004988,,TotalCapture_train,541
AMASS/all,22.995419148004988,,TotalCapture_train,541
ALL/all,22.995419148004988,,TotalCapture_train,541
AMASS/train,22.989395417912505,,TotalCapture_train,505
AMASS/all,22.989395417912505,,TotalCapture_train,505
ALL/all,22.989395417912505,,TotalCapture_train,505
AMASS/train,22.977356719060904,,TotalCapture_train,195
AMASS/all,22.977356719060904,,TotalCapture_train,195
ALL/all,22.977356719060904,,TotalCapture_train,195
AMASS/train,22.970155484008604,,TotalCapture_train,327
AMASS/all,22.970155484008604,,TotalCapture_train,327
ALL/all,22.970155484008604,,TotalCapture_train,327
AMASS/train,22.96304044757788,,TotalCapture_train,133
AMASS/all,22.96304044757788,,TotalCapture_train,133
ALL/all,22.96304044757788,,TotalCapture_train,133
AMASS/train,22.940560508332343,,TotalCapture_train,161
AMASS/all,22.940560508332343,,TotalCapture_train,161
ALL/all,22.940560508332343,,TotalCapture_train,161
ALL/all,22.912125284688212,,TotalCapture_train,1347
DIP/all,22.912125284688212,,TotalCapture_train,49
DIP/test,22.912125284688212,,TotalCapture_train,7
AMASS/train,22.91162716325958,,TotalCapture_train,221
AMASS/all,22.91162716325958,,TotalCapture_train,221
ALL/all,22.91162716325958,,TotalCapture_train,221
AMASS/train,22.906242421253896,,TotalCapture_train,305
AMASS/all,22.906242421253896,,TotalCapture_train,305
ALL/all,22.906242421253896,,TotalCapture_train,305
AMASS/train,22.88932063360258,,TotalCapture_train,1091
AMASS/all,22.88932063360258,,TotalCapture_train,1091
ALL/all,22.88932063360258,,TotalCapture_train,1091
AMASS/train,22.861886604345134,,TotalCapture_train,239
AMASS/all,22.861886604345134,,TotalCapture_train,239
ALL/all,22.861886604345134,,TotalCapture_train,239
AMASS/train,22.859061990932258,,TotalCapture_train,1251
AMASS/all,22.859061990932258,,TotalCapture_train,1251
ALL/all,22.859061990932258,,TotalCapture_train,1251
AMASS/train,22.8380200563944,,TotalCapture_train,809
AMASS/all,22.8380200563944,,TotalCapture_train,809
ALL/all,22.8380200563944,,TotalCapture_train,809
AMASS/train,22.799340691218557,,TotalCapture_train,723
AMASS/all,22.799340691218557,,TotalCapture_train,723
ALL/all,22.799340691218557,,TotalCapture_train,723
AMASS/train,22.79859228919654,,TotalCapture_train,1089
AMASS/all,22.79859228919654,,TotalCapture_train,1089
ALL/all,22.79859228919654,,TotalCapture_train,1089
AMASS/train,22.79228378447345,,TotalCapture_train,421
AMASS/all,22.79228378447345,,TotalCapture_train,421
ALL/all,22.79228378447345,,TotalCapture_train,421
AMASS/train,22.79081648195029,,TotalCapture_train,965
AMASS/all,22.79081648195029,,TotalCapture_train,965
ALL/all,22.79081648195029,,TotalCapture_train,965
AMASS/train,22.77877030138954,,TotalCapture_train,1201
AMASS/all,22.77877030138954,,TotalCapture_train,1201
ALL/all,22.77877030138954,,TotalCapture_train,1201
AMASS/train,22.771653686044868,,TotalCapture_train,985
AMASS/all,22.771653686044868,,TotalCapture_train,985
ALL/all,22.771653686044868,,TotalCapture_train,985
AMASS/train,22.765414979525172,,TotalCapture_train,227
AMASS/all,22.765414979525172,,TotalCapture_train,227
ALL/all,22.765414979525172,,TotalCapture_train,227
AMASS/train,22.749427104515036,,TotalCapture_train,51
AMASS/all,22.749427104515036,,TotalCapture_train,51
ALL/all,22.749427104515036,,TotalCapture_train,51
AMASS/train,22.69169630308339,,TotalCapture_train,1277
AMASS/all,22.69169630308339,,TotalCapture_train,1277
ALL/all,22.69169630308339,,TotalCapture_train,1277
AMASS/train,22.674586366159623,,TotalCapture_train,85
AMASS/all,22.674586366159623,,TotalCapture_train,85
ALL/all,22.674586366159623,,TotalCapture_train,85
AMASS/train,22.670933333141004,,TotalCapture_train,967
AMASS/all,22.670933333141004,,TotalCapture_train,967
ALL/all,22.670933333141004,,TotalCapture_train,967
AMASS/train,22.66654954253587,,TotalCapture_train,29
AMASS/all,22.66654954253587,,TotalCapture_train,29
ALL/all,22.66654954253587,,TotalCapture_train,29
AMASS/train,22.65110021889665,,TotalCapture_train,247
AMASS/all,22.65110021889665,,TotalCapture_train,247
ALL/all,22.65110021889665,,TotalCapture_train,247
AMASS/train,22.6006371868368,,TotalCapture_train,741
AMASS/all,22.6006371868368,,TotalCapture_train,741
ALL/all,22.6006371868368,,TotalCapture_train,741
AMASS/train,22.59017074225715,,TotalCapture_train,519
AMASS/all,22.59017074225715,,TotalCapture_train,519
ALL/all,22.59017074225715,,TotalCapture_train,519
AMASS/train,22.586912052021848,,TotalCapture_train,905
AMASS/all,22.586912052021848,,TotalCapture_train,905
ALL/all,22.586912052021848,,TotalCapture_train,905
AMASS/train,22.565852900687336,,TotalCapture_train,315
AMASS/all,22.565852900687336,,TotalCapture_train,315
ALL/all,22.565852900687336,,TotalCapture_train,315
AMASS/train,22.56137574015776,,TotalCapture_train,1127
AMASS/all,22.56137574015776,,TotalCapture_train,1127
ALL/all,22.56137574015776,,TotalCapture_train,1127
AMASS/train,22.553088099906283,,TotalCapture_train,1159
AMASS/all,22.553088099906283,,TotalCapture_train,1159
ALL/all,22.553088099906283,,TotalCapture_train,1159
AMASS/train,22.534244402814743,,TotalCapture_train,619
AMASS/all,22.534244402814743,,TotalCapture_train,619
